,index,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
2297,0,70 LORONG 4 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310070,70,TOA PAYOH VISTA,1.33444874946939,103.852333287558,103.852333287558,310070,LORONG 4 TOA PAYOH,TOA PAYOH VISTA,30116.1374758728,35182.087428661,70 Lorong 4 Toa Payoh
2298,0,371 CLEMENTI AVENUE 4 HDB-CLEMENTI SINGAPORE 120371,371,HDB-CLEMENTI,1.32057465713361,103.768211873157,103.768211873157,120371,CLEMENTI AVENUE 4,HDB-CLEMENTI,20754.2651855721,33648.0482020211,371 Clementi Avenue 4
2299,0,107 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160107,107,TIONG BAHRU ORCHID,1.27983690191199,103.824757769108,103.824757769108,160107,JALAN BUKIT MERAH,TIONG BAHRU ORCHID,27047.2511095699,29143.3838044479,107 Jalan Bukit Merah
2300,1,107A JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 161107,107A,TIONG BAHRU ORCHID,1.2798659761973,103.825525852793,103.825525852793,161107,JALAN BUKIT MERAH,TIONG BAHRU ORCHID,27132.7326173927,29146.5984156597,107 Jalan Bukit Merah
2301,0,105 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470105,105,EUNOS VISTA,1.32914437941096,103.909112780576,103.909112780576,470105,BEDOK RESERVOIR ROAD,EUNOS VISTA,36435.1194209014,34595.6785691883,105 Bedok Reservoir Road
2302,0,218 BUKIT BATOK STREET 21 HDB-BUKIT BATOK SINGAPORE 650218,218,HDB-BUKIT BATOK,1.34729576455329,103.754196011432,103.754196011432,650218,BUKIT BATOK STREET 21,HDB-BUKIT BATOK,19194.5319821084,36602.7794730942,218 Bukit Batok Street 21
2303,0,127 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570127,127,HDB-BISHAN,1.34607589409491,103.851694780512,103.851694780512,570127,BISHAN STREET 12,HDB-BISHAN,30045.0687041241,36467.7571153343,127 Bishan Street 12
2304,0,129 ANG MO KIO AVENUE 3 YIO CHU KANG VILLE SINGAPORE 560129,129,YIO CHU KANG VILLE,1.36989498895757,103.842059049722,103.842059049722,560129,ANG MO KIO AVENUE 3,YIO CHU KANG VILLE,28972.7085465237,39101.5452110749,129 Ang Mo Kio Avenue 3
2305,0,343 YISHUN AVENUE 11 HDB-YISHUN SINGAPORE 760343,343,HDB-YISHUN,1.42916540049291,103.843888875915,103.843888875915,760343,YISHUN AVENUE 11,HDB-YISHUN,29176.3165511816,45655.368239142,343 Yishun Avenue 11
2306,0,505A BUKIT BATOK STREET 52 SINGAPORE 651505,505A,NIL,1.35170998709585,103.753702867226,103.753702867226,651505,BUKIT BATOK STREET 52,505A BUKIT BATOK STREET 52 SINGAPORE 651505,19139.6664187439,37090.8839145135,505 Bukit Batok Street 52
2307,1,505 BUKIT BATOK STREET 52 HILLGROVE GARDENS SINGAPORE 650505,505,HILLGROVE GARDENS,1.35191995209037,103.753670851157,103.753670851157,650505,BUKIT BATOK STREET 52,HILLGROVE GARDENS,19136.1041494713,37114.1009108871,505 Bukit Batok Street 52
2308,0,504A BEDOK NORTH STREET 3 SINGAPORE 461504,504A,NIL,1.33205274808862,103.931959331792,103.931959331792,461504,BEDOK NORTH STREET 3,504A BEDOK NORTH STREET 3 SINGAPORE 461504,38977.6962795027,34917.3613124359,504 Bedok North Street 3
2309,1,504 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460504,504,KAKI BUKIT VILLE,1.3318800030548,103.932389359044,103.932389359044,460504,BEDOK NORTH STREET 3,KAKI BUKIT VILLE,39025.5546835657,34898.2619422972,504 Bedok North Street 3
2310,0,538 UPPER CROSS STREET HDB-CENTRAL AREA SINGAPORE 050538,538,HDB-CENTRAL AREA,1.28521219232767,103.845766165764,103.845766165764,050538,UPPER CROSS STREET,HDB-CENTRAL AREA,29385.3127412334,29737.7574114241,538 Upper Cross Street
2311,0,407 TAMPINES STREET 41 SUN PLAZA GREEN SINGAPORE 520407,407,SUN PLAZA GREEN,1.35819601830914,103.945015695225,103.945015695225,520407,TAMPINES STREET 41,SUN PLAZA GREEN,40430.6040524033,37808.2179969345,407 Tampines Street 41
2312,0,175 LORONG 2 TOA PAYOH TOA PAYOH CENTRAL SINGAPORE 310175,175,TOA PAYOH CENTRAL,1.33339638797856,103.847053798767,103.847053798767,310175,LORONG 2 TOA PAYOH,TOA PAYOH CENTRAL,29528.5864237668,35065.7187752463,175 Lorong 2 Toa Payoh
2313,0,685C JURONG WEST CENTRAL 1 HDB-JURONG WEST SINGAPORE 643685,685C,HDB-JURONG WEST,1.34255459489453,103.704167639495,103.704167639495,643685,JURONG WEST CENTRAL 1,HDB-JURONG WEST,13626.8912585876,36078.7617965825,685C Jurong West Central 1
2314,0,643 ANG MO KIO AVENUE 5 ANG MO KIO 61 SINGAPORE 560643,643,ANG MO KIO 61,1.3775062692911,103.840557182306,103.840557182306,560643,ANG MO KIO AVENUE 5,ANG MO KIO 61,28805.5663492649,39943.1613296457,643 Ang Mo Kio Avenue 5
2315,1,643 ANG MO KIO AVENUE 5 ANG MO KIO FAMILY SERVICE CENTRE SINGAPORE 560643,643,ANG MO KIO FAMILY SERVICE CENTRE,1.37748845329825,103.840676283924,103.840676283924,560643,ANG MO KIO AVENUE 5,ANG MO KIO FAMILY SERVICE CENTRE,28818.8208809419,39941.1913681943,643 Ang Mo Kio Avenue 5
2316,0,13A UPPER BOON KENG ROAD MULTI STOREY CAR PARK SINGAPORE 381013,13A,MULTI STOREY CAR PARK,1.31481317672848,103.870889570899,103.870889570899,381013,UPPER BOON KENG ROAD,MULTI STOREY CAR PARK,32181.290162985,33010.9098083544,13 Upper Boon Keng Road
2317,1,13 UPPER BOON KENG ROAD BOON KENG VILLE SINGAPORE 380013,13,BOON KENG VILLE,1.31448109676372,103.87045800931,103.87045800931,380013,UPPER BOON KENG ROAD,BOON KENG VILLE,32133.2620463375,32974.1893866714,13 Upper Boon Keng Road
2318,0,28 MARINE CRESCENT MARINE CRESCENT VILLE SINGAPORE 440028,28,MARINE CRESCENT VILLE,1.30343745455289,103.913348823707,103.913348823707,440028,MARINE CRESCENT,MARINE CRESCENT VILLE,36906.6391865389,31753.1509861685,28 Marine Crescent
2319,0,450C SENGKANG WEST WAY FERNVALE CREST SINGAPORE 793450,450C,FERNVALE CREST,1.39381453106767,103.873364255801,103.873364255801,793450,SENGKANG WEST WAY,FERNVALE CREST,32456.5545922967,41746.4827910308,450C Sengkang West Way
2320,0,178 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730178,178,HDB-WOODLANDS,1.43464080601815,103.777670022616,103.777670022616,730178,WOODLANDS STREET 13,HDB-WOODLANDS,21807.1589737346,46260.8836725317,178 Woodlands Street 13
2321,0,69 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460069,69,SIGLAP LUCKY VALLEY,1.31935026360525,103.943632360195,103.943632360195,460069,BEDOK SOUTH AVENUE 3,SIGLAP LUCKY VALLEY,40276.8477801419,33512.8381827604,69 Bedok South Avenue 3
2322,0,178D RIVERVALE CRESCENT RIVERVALE ARC SINGAPORE 544178,178D,RIVERVALE ARC,1.38904079413307,103.91071884624,103.91071884624,544178,RIVERVALE CRESCENT,RIVERVALE ARC,36613.646042464,41218.7302874718,178D Rivervale Crescent
2323,0,611 ELIAS ROAD HDB-PASIR RIS SINGAPORE 510611,611,HDB-PASIR RIS,1.37505768778743,103.942533878557,103.942533878557,510611,ELIAS ROAD,HDB-PASIR RIS,40154.3213173157,39672.6863244679,611 Elias Road
2324,0,337 CLEMENTI AVENUE 2 HDB-CLEMENTI SINGAPORE 120337,337,HDB-CLEMENTI,1.31605567747077,103.769112678697,103.769112678697,120337,CLEMENTI AVENUE 2,HDB-CLEMENTI,20854.5031224245,33148.3597189449,337 Clementi Avenue 2
2325,0,221 BUKIT BATOK EAST AVENUE 3 HDB-BUKIT BATOK SINGAPORE 650221,221,HDB-BUKIT BATOK,1.34747562371949,103.753690953671,103.753690953671,650221,BUKIT BATOK EAST AVENUE 3,HDB-BUKIT BATOK,19138.3252443864,36622.6692310907,221 Bukit Batok East Avenue 3
2326,0,453 TAMPINES STREET 42 HDB-TAMPINES SINGAPORE 520453,453,HDB-TAMPINES,1.35702782190398,103.953913852452,103.953913852452,520453,TAMPINES STREET 42,HDB-TAMPINES,41420.8744416354,37679.0920845456,453 Tampines Street 42
2327,0,498G TAMPINES STREET 45 HDB-TAMPINES SINGAPORE 525498,498G,HDB-TAMPINES,1.36227844944129,103.958121867302,103.958121867302,525498,TAMPINES STREET 45,HDB-TAMPINES,41889.1490859329,38259.7048370112,498G Tampines Street 45
2328,0,141 LORONG AH SOO HDB-HOUGANG SINGAPORE 530141,141,HDB-HOUGANG,1.35309014318503,103.883960577847,103.883960577847,530141,LORONG AH SOO,HDB-HOUGANG,33635.8808357803,37243.4080376941,141 Lorong Ah Soo
2329,0,546 HOUGANG STREET 51 HDB-HOUGANG SINGAPORE 530546,546,HDB-HOUGANG,1.37891942064789,103.891778631618,103.891778631618,530546,HOUGANG STREET 51,HDB-HOUGANG,34505.8724929236,40099.4990371671,546 Hougang Street 51
2330,0,142 PETIR ROAD HDB-BUKIT PANJANG SINGAPORE 670142,142,HDB-BUKIT PANJANG,1.37639172444398,103.767912823562,103.767912823562,670142,PETIR ROAD,HDB-BUKIT PANJANG,20721.1497412864,39820.0192462988,142 Petir Road
2331,0,896C WOODLANDS DRIVE 50 HDB-WOODLANDS SINGAPORE 732896,896C,HDB-WOODLANDS,1.43676175585983,103.793339992473,103.793339992473,732896,WOODLANDS DRIVE 50,HDB-WOODLANDS,23550.9936165351,46495.3712557889,896C Woodlands Drive 50
2332,0,447B JALAN KAYU FERNVALE LODGE SINGAPORE 792447,447B,FERNVALE LODGE,1.3924663292243,103.873207670352,103.873207670352,792447,JALAN KAYU,FERNVALE LODGE,32439.1312209534,41597.405131815,447B Jalan Kayu
2333,0,266 BUKIT BATOK EAST AVENUE 4 HDB-BUKIT BATOK SINGAPORE 650266,266,HDB-BUKIT BATOK,1.34936030465418,103.760019454103,103.760019454103,650266,BUKIT BATOK EAST AVENUE 4,HDB-BUKIT BATOK,19842.6240866709,36831.0456841737,266 Bukit Batok East Avenue 4
2334,0,615 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680615,615,HDB-CHOA CHU KANG,1.40089907208216,103.744889705072,103.744889705072,680615,CHOA CHU KANG STREET 62,HDB-CHOA CHU KANG,18159.061474486,42530.0033286214,615 Choa Chu Kang Street 62
2335,0,316 SERANGOON AVENUE 2 HDB-SERANGOON ESTATE SINGAPORE 550316,316,HDB-SERANGOON ESTATE,1.35301133658637,103.86647177389,103.86647177389,550316,SERANGOON AVENUE 2,HDB-SERANGOON ESTATE,31689.5749024472,37234.660408793,316 Serangoon Avenue 2
2336,0,269B QUEEN STREET CHENG YAN COURT SINGAPORE 182269,269B,CHENG YAN COURT,1.30035670883378,103.853466360307,103.853466360307,182269,QUEEN STREET,CHENG YAN COURT,30242.2670394817,31412.3654827699,269B Queen Street
2337,0,821A JURONG WEST STREET 81 MULTI STOREY CAR PARK SINGAPORE 641821,821A,MULTI STOREY CAR PARK,1.3465195660181,103.694861213578,103.694861213578,641821,JURONG WEST STREET 81,MULTI STOREY CAR PARK,12591.2091777572,36517.2459951434,821 Jurong West Street 81
2338,1,821 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640821,821,HDB-JURONG WEST,1.34699810840799,103.69452875928,103.69452875928,640821,JURONG WEST STREET 81,HDB-JURONG WEST,12554.2135898359,36570.1630267873,821 Jurong West Street 81
2339,2,821 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640821,821,HDB PUBLIC SHELTERS,1.34699539024596,103.694528715918,103.694528715918,640821,JURONG WEST STREET 81,HDB PUBLIC SHELTERS,12554.2087469584,36569.8624657094,821 Jurong West Street 81
2340,0,322A JURONG EAST STREET 31 HDB-JURONG EAST SINGAPORE 601322,322A,HDB-JURONG EAST,1.34767058736296,103.728931059064,103.728931059064,601322,JURONG EAST STREET 31,HDB-JURONG EAST,16382.8208084017,36644.331421677,322 Jurong East Street 31
2341,1,322 JURONG EAST STREET 31 HDB-JURONG EAST SINGAPORE 600322,322,HDB-JURONG EAST,1.34803793215276,103.729165542694,103.729165542694,600322,JURONG EAST STREET 31,HDB-JURONG EAST,16408.9180153028,36684.9494818896,322 Jurong East Street 31
2342,0,289D BUKIT BATOK STREET 25 NATURE VIEW SINGAPORE 653289,289D,NATURE VIEW,1.34340161151857,103.759188534241,103.759188534241,653289,BUKIT BATOK STREET 25,NATURE VIEW,19750.131878191,36172.1661004834,289D Bukit Batok Street 25
2343,0,345 BUKIT BATOK STREET 34 HDB-BUKIT BATOK SINGAPORE 650345,345,HDB-BUKIT BATOK,1.36284881503821,103.750843242288,103.750843242288,650345,BUKIT BATOK STREET 34,HDB-BUKIT BATOK,18821.464100141,38322.57059169,345 Bukit Batok Street 34
2344,1,345 BUKIT BATOK STREET 34 PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 345 (CC) SINGAPORE 650345,345,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 345 (CC),1.3628488133961,103.750843250447,103.750843250447,650345,BUKIT BATOK STREET 34,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 345 (CC),18821.4650081802,38322.5704100821,345 Bukit Batok Street 34
2345,0,429A YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 761429,429A,ORCHID SPRING @ YISHUN,1.42209731725454,103.849560369299,103.849560369299,761429,YISHUN AVENUE 11,ORCHID SPRING @ YISHUN,29807.4747479658,44873.8188434541,429A Yishun Avenue 11
2346,0,83B COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 143083,83B,COMMONWEALTH HEIGHTS,1.30491414164077,103.801041117911,103.801041117911,143083,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,24407.8148567263,31916.3170600124,83 Commonwealth Close
2347,1,83 COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 140083,83,COMMONWEALTH HEIGHTS,1.3046786611253,103.800423584746,103.800423584746,140083,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,24339.0887361146,31890.2797231823,83 Commonwealth Close
2348,2,83A COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 142083,83A,COMMONWEALTH HEIGHTS,1.30482569648418,103.801137265469,103.801137265469,142083,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,24418.5150732581,31906.5371112581,83 Commonwealth Close
2349,0,135A TECK WHYE LANE SINGAPORE 681135,135A,NIL,1.38029790360705,103.751973587306,103.751973587306,681135,TECK WHYE LANE,135A TECK WHYE LANE SINGAPORE 681135,18947.3238852108,40251.9997026623,13 Teck Whye Lane
2350,1,138 TECK WHYE LANE SINGAPORE 680138,138,NIL,1.3802408503449,103.752435768455,103.752435768455,680138,TECK WHYE LANE,138 TECK WHYE LANE SINGAPORE 680138,18998.7586634259,40245.6892820764,13 Teck Whye Lane
2351,2,139 TECK WHYE LANE SINGAPORE 680139,139,NIL,1.3802268075053,103.752577308156,103.752577308156,680139,TECK WHYE LANE,139 TECK WHYE LANE SINGAPORE 680139,19014.5102129566,40244.1359594203,13 Teck Whye Lane
2352,3,136 TECK WHYE LANE HDB-CHOA CHU KANG SINGAPORE 680136,136,HDB-CHOA CHU KANG,1.37990613707132,103.751696104326,103.751696104326,680136,TECK WHYE LANE,HDB-CHOA CHU KANG,18916.4420062484,40208.6811632086,13 Teck Whye Lane
2353,4,135 TECK WHYE LANE HDB-CHOA CHU KANG SINGAPORE 680135,135,HDB-CHOA CHU KANG,1.38045272354818,103.751556332544,103.751556332544,680135,TECK WHYE LANE,HDB-CHOA CHU KANG,18900.8892265675,40269.1205152404,13 Teck Whye Lane
2354,5,133 TECK WHYE LANE HDB-CHOA CHU KANG SINGAPORE 680133,133,HDB-CHOA CHU KANG,1.38074415084017,103.751221118009,103.751221118009,680133,TECK WHYE LANE,HDB-CHOA CHU KANG,18863.5851473544,40301.3463834841,13 Teck Whye Lane
2355,6,134 TECK WHYE LANE HDB-CHOA CHU KANG SINGAPORE 680134,134,HDB-CHOA CHU KANG,1.38026609488202,103.750956814968,103.750956814968,680134,TECK WHYE LANE,HDB-CHOA CHU KANG,18834.1696916664,40248.4863464516,13 Teck Whye Lane
2356,7,13 TECK WHYE LANE TECK WHYE HEIGHTS II SINGAPORE 680013,13,TECK WHYE HEIGHTS II,1.3789463465292,103.755847939018,103.755847939018,680013,TECK WHYE LANE,TECK WHYE HEIGHTS II,19378.4859860979,40102.5368530862,13 Teck Whye Lane
2357,8,137 TECK WHYE LANE TECK WHYE SHOPPING CENTRE SINGAPORE 680137,137,TECK WHYE SHOPPING CENTRE,1.380047529754,103.752483841199,103.752483841199,680137,TECK WHYE LANE,TECK WHYE SHOPPING CENTRE,19004.1078333839,40224.3126699161,13 Teck Whye Lane
2358,0,44 TELOK BLANGAH DRIVE BLANGAH COURT SINGAPORE 100044,44,BLANGAH COURT,1.27140883340018,103.810887524155,103.810887524155,100044,TELOK BLANGAH DRIVE,BLANGAH COURT,25503.596924953,28211.4608560894,44 Telok Blangah Drive
2359,1,44 TELOK BLANGAH DRIVE PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH 44 (CC) SINGAPORE 100044,44,PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH 44 (CC),1.27129597566766,103.810507576844,103.810507576844,100044,TELOK BLANGAH DRIVE,PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH 44 (CC),25461.311613392,28198.9820020311,44 Telok Blangah Drive
2360,0,11 HOLLAND DRIVE HOLLAND VISTA SINGAPORE 271011,11,HOLLAND VISTA,1.30905394546186,103.794063120888,103.794063120888,271011,HOLLAND DRIVE,HOLLAND VISTA,23631.2348888729,32374.086413594,11 Holland Drive
2361,1,11 HOLLAND DRIVE PCS HOLLAND VILLAGE CENTRE SINGAPORE 271011,11,PCS HOLLAND VILLAGE CENTRE,1.30905394628306,103.794063120888,103.794063120888,271011,HOLLAND DRIVE,PCS HOLLAND VILLAGE CENTRE,23631.2348888729,32374.0865043979,11 Holland Drive
2362,0,364 CLEMENTI AVENUE 2 HDB-CLEMENTI SINGAPORE 120364,364,HDB-CLEMENTI,1.31240641918891,103.768752275192,103.768752275192,120364,CLEMENTI AVENUE 2,HDB-CLEMENTI,20814.3832429553,32744.844273312,364 Clementi Avenue 2
2363,0,102 HOUGANG AVENUE 1 HDB-HOUGANG SINGAPORE 530102,102,HDB-HOUGANG,1.35496446293885,103.890855054687,103.890855054687,530102,HOUGANG AVENUE 1,HDB-HOUGANG,34403.1533381053,37450.67795383,102 Hougang Avenue 1
2364,0,121 MARSILING RISE HDB-WOODLANDS SINGAPORE 730121,121,HDB-WOODLANDS,1.43916567473697,103.779976701121,103.779976701121,730121,MARSILING RISE,HDB-WOODLANDS,22063.8690987602,46761.215017315,121 Marsiling Rise
2365,0,17B TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 092017,17B,MOUNT FABER VIEW,1.27728687634363,103.821940742598,103.821940742598,092017,TELOK BLANGAH CRESCENT,MOUNT FABER VIEW,26733.7376043263,28861.4163788017,17 Telok Blangah Crescent
2366,1,17 TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 090017,17,MOUNT FABER VIEW,1.27776786253281,103.821702419401,103.821702419401,090017,TELOK BLANGAH CRESCENT,MOUNT FABER VIEW,26707.2143755531,28914.6014637109,17 Telok Blangah Crescent
2367,2,17A TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 091017,17A,MOUNT FABER VIEW,1.27738260692576,103.821603980031,103.821603980031,091017,TELOK BLANGAH CRESCENT,MOUNT FABER VIEW,26696.2586669704,28872.0019402113,17 Telok Blangah Crescent
2368,0,330 SERANGOON AVENUE 3 HDB-SERANGOON ESTATE SINGAPORE 550330,330,HDB-SERANGOON ESTATE,1.34993696977748,103.869562944176,103.869562944176,550330,SERANGOON AVENUE 3,HDB-SERANGOON ESTATE,32033.5922395392,36894.7174752578,330 Serangoon Avenue 3
2369,0,23B QUEEN'S CLOSE QUEEN'S VIEW SINGAPORE 141023,23B,QUEEN'S VIEW,1.29407333493261,103.800026532056,103.800026532056,141023,QUEEN'S CLOSE,QUEEN'S VIEW,24294.8849489422,30717.5977864135,23B Queen's Close
2370,0,319A BUKIT BATOK STREET 33 SINGAPORE 651319,319A,NIL,1.36093481976738,103.746376386145,103.746376386145,651319,BUKIT BATOK STREET 33,319A BUKIT BATOK STREET 33 SINGAPORE 651319,18324.3474876418,38110.9479881562,319 Bukit Batok Street 33
2371,1,319 BUKIT BATOK STREET 33 HDB-BUKIT BATOK SINGAPORE 650319,319,HDB-BUKIT BATOK,1.36139508011179,103.746516655571,103.746516655571,650319,BUKIT BATOK STREET 33,HDB-BUKIT BATOK,18339.9596833752,38161.8407273181,319 Bukit Batok Street 33
2372,2,319 BUKIT BATOK STREET 33 PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH Blk 319 (KN) SINGAPORE 650319,319,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH Blk 319 (KN),1.36139507983842,103.746516665634,103.746516665634,650319,BUKIT BATOK STREET 33,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH Blk 319 (KN),18339.9608032901,38161.8406970501,319 Bukit Batok Street 33
2373,0,303 ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 560303,303,TECK GHEE VISTA,1.36664920473674,103.84525455598,103.84525455598,560303,ANG MO KIO AVENUE 1,TECK GHEE VISTA,29328.331476075,38742.6444404945,303 Ang Mo Kio Avenue 1
2374,0,613 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530613,613,HDB-HOUGANG,1.36948675640334,103.884789364828,103.884789364828,530613,HOUGANG AVENUE 8,HDB-HOUGANG,33728.0767812362,39056.4646209497,613 Hougang Avenue 8
2375,1,613 HOUGANG AVENUE 8 COVENANT FAMILY SERVICE CENTRE SINGAPORE 530613,613,COVENANT FAMILY SERVICE CENTRE,1.3694881642243,103.884788737403,103.884788737403,530613,HOUGANG AVENUE 8,COVENANT FAMILY SERVICE CENTRE,33728.0069529975,39056.6202891897,613 Hougang Avenue 8
2376,0,456 TAMPINES STREET 42 HDB-TAMPINES SINGAPORE 520456,456,HDB-TAMPINES,1.35764861818953,103.954539467919,103.954539467919,520456,TAMPINES STREET 42,HDB-TAMPINES,41490.4949508979,37747.7402045652,456 Tampines Street 42
2377,0,1D CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085401,1D,THE PINNACLE@DUXTON,1.27692023401396,103.841485785921,103.841485785921,085401,CANTONMENT ROAD,THE PINNACLE@DUXTON,28908.9450131803,28820.8735950626,1D Cantonment Road
2378,1,1D CANTONMENT ROAD THE KIDZ ZONE PTE LTD SINGAPORE 085401,1D,THE KIDZ ZONE PTE LTD,1.27692024304714,103.841485788369,103.841485788369,085401,CANTONMENT ROAD,THE KIDZ ZONE PTE LTD,28908.9452855928,28820.8745939061,1D Cantonment Road
2379,0,24A HOUGANG AVENUE 3 SINGAPORE 531024,24A,NIL,1.3649002708072,103.891993661633,103.891993661633,531024,HOUGANG AVENUE 3,24A HOUGANG AVENUE 3 SINGAPORE 531024,34529.8406498494,38549.3325445149,24 Hougang Avenue 3
2380,1,24 HOUGANG AVENUE 3 HDB-HOUGANG SINGAPORE 530024,24,HDB-HOUGANG,1.36551226123748,103.892085472745,103.892085472745,530024,HOUGANG AVENUE 3,HDB-HOUGANG,34540.0564878384,38617.0036140177,24 Hougang Avenue 3
2381,2,248 HOUGANG AVENUE 3 HDB-HOUGANG SINGAPORE 530248,248,HDB-HOUGANG,1.3593703496458,103.892587549209,103.892587549209,530248,HOUGANG AVENUE 3,HDB-HOUGANG,34595.9483477273,37937.863338191,24 Hougang Avenue 3
2382,3,247 HOUGANG AVENUE 3 HDB-HOUGANG SINGAPORE 530247,247,HDB-HOUGANG,1.35916575005659,103.891524293017,103.891524293017,530247,HOUGANG AVENUE 3,HDB-HOUGANG,34477.6207806742,37915.236870179,24 Hougang Avenue 3
2383,4,249 HOUGANG AVENUE 3 HDB-HOUGANG SINGAPORE 530249,249,HDB-HOUGANG,1.35961214567103,103.891908245303,103.891908245303,530249,HOUGANG AVENUE 3,HDB-HOUGANG,34520.3490339085,37964.598079633,24 Hougang Avenue 3
2384,5,247 HOUGANG AVENUE 3 Brainy Bunch International Montessori SINGAPORE 530247,247,Brainy Bunch International Montessori,1.35916574841407,103.891524298457,103.891524298457,530247,HOUGANG AVENUE 3,Brainy Bunch International Montessori,34477.621386032,37915.2366885711,24 Hougang Avenue 3
2385,0,685C WOODLANDS DRIVE 73 HDB-WOODLANDS SINGAPORE 733685,685C,HDB-WOODLANDS,1.44168775932165,103.805788847376,103.805788847376,733685,WOODLANDS DRIVE 73,HDB-WOODLANDS,24936.3678576511,47040.0435622465,685C Woodlands Drive 73
2386,0,114A BEDOK NORTH STREET 2 MULTI STOREY CAR PARK SINGAPORE 461114,114A,MULTI STOREY CAR PARK,1.33075176614621,103.935600184358,103.935600184358,461114,BEDOK NORTH STREET 2,MULTI STOREY CAR PARK,39382.8919311792,34773.5216791425,114 Bedok North Street 2
2387,1,114 BEDOK NORTH STREET 2 SINGAPORE 460114,114,NIL,1.33050521254382,103.93581688525,103.93581688525,460114,BEDOK NORTH STREET 2,114 BEDOK NORTH STREET 2 SINGAPORE 460114,39407.0096724809,34746.2600023709,114 Bedok North Street 2
2388,0,620 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470620,620,EUNOS HEIGHTS,1.334334322264,103.917712559288,103.917712559288,470620,BEDOK RESERVOIR ROAD,EUNOS HEIGHTS,37392.1678528116,35169.5875080861,620 Bedok Reservoir Road
2389,1,620 BEDOK RESERVOIR ROAD PCF SPARKLETOTS PRESCHOOL @ EUNOS 620 (CC) SINGAPORE 470620,620,PCF SPARKLETOTS PRESCHOOL @ EUNOS 620 (CC),1.33433431952632,103.917712569623,103.917712569623,470620,BEDOK RESERVOIR ROAD,PCF SPARKLETOTS PRESCHOOL @ EUNOS 620 (CC),37392.1690029942,35169.5872054063,620 Bedok Reservoir Road
2390,0,106 ALJUNIED CRESCENT HDB-GEYLANG EAST SINGAPORE 380106,106,HDB-GEYLANG EAST,1.31905494962155,103.882900918125,103.882900918125,380106,ALJUNIED CRESCENT,HDB-GEYLANG EAST,33518.0285971431,33479.9667589609,106 Aljunied Crescent
2391,0,780F WOODLANDS CRESCENT WOODLANDS DEW SINGAPORE 736780,780F,WOODLANDS DEW,1.44777726469887,103.801148446244,103.801148446244,736780,WOODLANDS CRESCENT,WOODLANDS DEW,24419.9726582804,47713.3973865546,780F Woodlands Crescent
2392,0,101 ALJUNIED CRESCENT HDB-GEYLANG EAST SINGAPORE 380101,101,HDB-GEYLANG EAST,1.32092275330584,103.883351967045,103.883351967045,380101,ALJUNIED CRESCENT,HDB-GEYLANG EAST,33568.2217826662,33686.4999826402,101 Aljunied Crescent
2393,0,359B ADMIRALTY DRIVE SINGAPORE 752359,359B,NIL,1.44963205506729,103.815084137742,103.815084137742,752359,ADMIRALTY DRIVE,359B ADMIRALTY DRIVE SINGAPORE 752359,25970.7966320775,47918.4735700339,359B Admiralty Drive
